ITL_code,Region_name,SIC07_code,SIC07_description,year,value,CoV100,SE,gva_min95,gva_max95
TLJ,South East,51,Air transport,2020,260,NA,NA,NA,NA
TLJ,South East,51,Air transport,2021,452,NA,NA,NA,NA
TLJ,South East,51,Air transport,2022,656,10.83360565797354,71.06845311630642,516.7058318920394,795.2941681079606
TLJ,South East,51,Air transport,2023,463,10.190238672840104,47.180805055249685,370.5256220917106,555.4743779082894
TLJ,South East,52,Warehousing and transport support activities,2012,3347,3.7285223367697586,124.79364261168382,3102.4044604810997,3591.5955395189003
TLJ,South East,52,Warehousing and transport support activities,2013,3385,4.219705142035239,142.83701905789283,3105.03944264653,3664.96055735347
TLJ,South East,52,Warehousing and transport support activities,2014,3547,4.675910457734714,165.8545439358503,3221.9250938857335,3872.0749061142665
TLJ,South East,52,Warehousing and transport support activities,2015,3445,3.015954709212558,103.89963973237262,3241.35670612455,3648.64329387545
TLJ,South East,52,Warehousing and transport support activities,2016,3540,2.0431519699812384,72.32757973733584,3398.237943714822,3681.762056285178
TLJ,South East,52,Warehousing and transport support activities,2017,3680,1.8362551960961504,67.57419121633833,3547.5545852159767,3812.4454147840233
TLJ,South East,52,Warehousing and transport support activities,2018,3927,2.229154849688032,87.53891094724901,3755.423734543392,4098.576265456608
TLJ,South East,52,Warehousing and transport support activities,2019,4134,2.7432670185410744,113.40665854648802,3911.7229492488837,4356.277050751117
TLJ,South East,52,Warehousing and transport support activities,2020,3652,3.516843623017434,128.43512911259668,3400.2671469393104,3903.7328530606896
TLJ,South East,52,Warehousing and transport support activities,2021,3786,3.4245343609505463,129.6528709055877,3531.8803730250484,4040.1196269749516
TLJ,South East,52,Warehousing and transport support activities,2022,4451,3.4326434232335985,152.78695876812748,4151.5375608144705,4750.46243918553
TLJ,South East,52,Warehousing and transport support activities,2023,4491,2.037654511235601,91.51106409959084,4311.638314364802,4670.361685635198
TLJ,South East,53,Postal and courier activities,2012,1534,3.8844847112117775,59.58799546998867,1417.2075288788221,1650.7924711211779
TLJ,South East,53,Postal and courier activities,2013,1592,5.9113924050632916,94.1093670886076,1407.5456405063292,1776.4543594936708
TLJ,South East,53,Postal and courier activities,2014,1405,4.603421461897357,64.67807153965786,1278.2309797822707,1531.7690202177293
TLJ,South East,53,Postal and courier activities,2015,1377,3.532695374800638,48.64521531100478,1281.6553779904307,1472.3446220095693
TLJ,South East,53,Postal and courier activities,2016,1387,3.923013923013923,54.412203112203116,1280.3520819000819,1493.6479180999181
TLJ,South East,53,Postal and courier activities,2017,1480,8.06135770234987,119.30809399477806,1246.156135770235,1713.843864229765
TLJ,South East,53,Postal and courier activities,2018,1687,8.546448087431695,144.17857923497272,1404.4099846994536,1969.5900153005464
TLJ,South East,53,Postal and courier activities,2019,1696,4.931178934769599,83.63279473369239,1532.079722321963,1859.920277678037
TLJ,South East,53,Postal and courier activities,2020,2093,11.426418884982422,239.15494726268207,1624.2563033651431,2561.743696634857
TLJ,South East,53,Postal and courier activities,2021,2171,7.613476836686944,165.28858212447355,1847.0343790360319,2494.965620963968
TLJ,South East,53,Postal and courier activities,2022,2119,7.640263071556998,161.89717448629278,1801.681538006866,2436.318461993134
TLJ,South East,53,Postal and courier activities,2023,2072,4.580720667183199,94.91253222403589,1885.9714368408897,2258.0285631591105
TLJ,South East,55,Accommodation,2012,1356,9.893899204244033,134.16127320954908,1093.043904509284,1618.956095490716
TLJ,South East,55,Accommodation,2013,1560,6.221098265895953,97.04913294797687,1369.7836994219654,1750.2163005780346
TLJ,South East,55,Accommodation,2014,1625,11.625647668393782,188.91677461139895,1254.7231217616581,1995.2768782383419
TLJ,South East,55,Accommodation,2015,1645,11.462536023054756,188.55871757925075,1275.4249135446685,2014.5750864553315
TLJ,South East,55,Accommodation,2016,1844,6.611667648791986,121.91915144372422,1605.0384631703005,2082.9615368296995
TLJ,South East,55,Accommodation,2017,2003,8.629648497198167,172.85185939887927,1664.2103555781966,2341.789644421803
TLJ,South East,55,Accommodation,2018,2040,10.328947368421051,210.71052631578945,1627.0073684210527,2452.992631578947
TLJ,South East,55,Accommodation,2019,2289,10.563097033685269,241.7892911010558,1815.0929894419305,2762.9070105580695
TLJ,South East,55,Accommodation,2020,1236,20.78610603290677,256.9162705667277,732.4441096892137,1739.5558903107863
TLJ,South East,55,Accommodation,2021,2013,13.731117824773415,276.4074018126888,1471.24149244713,2554.75850755287
TLJ,South East,55,Accommodation,2022,2670,8.153209800557217,217.69070167487772,2243.3262247172397,3096.6737752827603
TLJ,South East,55,Accommodation,2023,2554,9.503360614434795,242.71583009266467,2078.2769730183772,3029.7230269816228
TLJ,South East,56,Food and beverage service activities,2012,4205,3.5753126699293096,150.34189777052748,3910.329880369766,4499.670119630234
TLJ,South East,56,Food and beverage service activities,2013,4322,3.5741007194244605,154.4726330935252,4019.2336391366907,4624.766360863309
TLJ,South East,56,Food and beverage service activities,2014,4516,4.760416666666667,214.98041666666668,4094.6383833333334,4937.361616666667
TLJ,South East,56,Food and beverage service activities,2015,4915,6.636981485821419,326.20764002812274,4275.633025544879,5554.366974455121
TLJ,South East,56,Food and beverage service activities,2016,5179,7.164742451154529,371.0620115452931,4451.718457371226,5906.281542628774
TLJ,South East,56,Food and beverage service activities,2017,5383,7.078068592057761,381.01243231046925,4636.21563267148,6129.78436732852
TLJ,South East,56,Food and beverage service activities,2018,5731,7.463340316130261,427.72403351742526,4892.660894305846,6569.339105694154
TLJ,South East,56,Food and beverage service activities,2019,5923,7.216537899352684,427.4355397786594,5085.226342033828,6760.773657966172
TLJ,South East,56,Food and beverage service activities,2020,4205,10.742220953468456,451.7103910933486,3319.6476334570366,5090.352366542963
TLJ,South East,56,Food and beverage service activities,2021,5626,12.277945619335348,690.7572205438067,4272.115847734139,6979.884152265861
TLJ,South East,56,Food and beverage service activities,2022,6617,8.814114568011421,583.2299609653157,5473.869276507981,7760.130723492019
TLJ,South East,56,Food and beverage service activities,2023,7493,12.180084262768542,912.6537138092469,5704.198720933876,9281.801279066123
TLJ,South East,58,Publishing activities,2012,2256,4.458937198067633,100.59362318840581,2058.8364985507246,2453.1635014492754
TLJ,South East,58,Publishing activities,2013,2347,3.961165048543689,92.96854368932038,2164.781654368932,2529.218345631068
TLJ,South East,58,Publishing activities,2014,2319,6.352880658436214,147.3233024691358,2030.2463271604938,2607.753672839506
TLJ,South East,58,Publishing activities,2015,2140,6.030245746691872,129.04725897920605,1887.067372400756,2392.932627599244
TLJ,South East,58,Publishing activities,2016,2152,4.289888953828171,92.31841028638223,1971.055915838691,2332.944084161309
TLJ,South East,58,Publishing activities,2017,1993,10.66509433962264,212.55533018867922,1576.3915528301886,2409.6084471698114
TLJ,South East,58,Publishing activities,2018,1877,6.154672395273899,115.52320085929108,1650.5745263157894,2103.4254736842104
TLJ,South East,58,Publishing activities,2019,1900,8.836724047991654,167.8977569118414,1570.9203964527908,2229.079603547209
TLJ,South East,58,Publishing activities,2020,2084,17.634892086330936,367.5111510791367,1363.678143884892,2804.321856115108
TLJ,South East,58,Publishing activities,2021,2257,7.35279805352798,165.9526520681265,1931.7328019464721,2582.267198053528
TLJ,South East,58,Publishing activities,2022,2131,8.396005369618406,178.91887442656824,1780.3190061239263,2481.680993876074
TLJ,South East,58,Publishing activities,2023,1969,6.687328797022704,131.67350401337706,1710.919932133781,2227.080067866219
TLJ,South East,59,"Motion picture, video and TV programme production",2012,597,20.43771043771044,122.01313131313132,357.8542626262626,836.1457373737373
TLJ,South East,59,"Motion picture, video and TV programme production",2013,717,21.03125,150.7940625,421.4436375,1012.5563625
TLJ,South East,59,"Motion picture, video and TV programme production",2014,773,17.911025145067697,138.4522243713733,501.63364023210835,1044.3663597678917
TLJ,South East,59,"Motion picture, video and TV programme production",2015,803,12.245199409158053,98.32895125553917,610.2752555391432,995.7247444608568
TLJ,South East,59,"Motion picture, video and TV programme production",2016,718,17.247191011235955,123.83483146067415,475.2837303370786,960.7162696629214
TLJ,South East,59,"Motion picture, video and TV programme production",2017,598,44.66598150051388,267.102569373073,74.478964028777,1121.521035971223
TLJ,South East,59,"Motion picture, video and TV programme production",2018,582,29.249639249639248,170.2329004329004,248.3435151515152,915.6564848484848
TLJ,South East,59,"Motion picture, video and TV programme production",2019,593,16.136363636363637,95.68863636363638,405.4502727272727,780.5497272727273
TLJ,South East,59,"Motion picture, video and TV programme production",2020,477,29.518072289156628,140.8012048192771,201.0296385542169,752.970361445783
TLJ,South East,59,"Motion picture, video and TV programme production",2021,891,20.98223615464995,186.95172413793105,524.5746206896551,1257.4253793103449
TLJ,South East,59,"Motion picture, video and TV programme production",2022,1112,25.737535382434988,286.2013934526771,551.0452688327529,1672.9547311672472
TLJ,South East,59,"Motion picture, video and TV programme production",2023,1226,21.02918845969327,257.8178505158395,720.6770129889546,1731.3229870110454
TLJ,South East,60,Programming and broadcasting activities,2012,190,67.31481481481481,127.89814814814812,-60.680370370370326,440.6803703703703
TLJ,South East,60,Programming and broadcasting activities,2013,175,98.4375,172.265625,-162.640625,512.640625
TLJ,South East,60,Programming and broadcasting activities,2014,152,137.25,208.62,-256.8952,560.8951999999999
TLJ,South East,60,Programming and broadcasting activities,2015,171,95.46296296296296,163.24166666666667,-148.95366666666666,490.95366666666666
TLJ,South East,60,Programming and broadcasting activities,2016,309,66.90476190476191,206.7357142857143,-96.202,714.202
TLJ,South East,60,Programming and broadcasting activities,2017,293,53.03370786516855,155.38876404494385,-11.561977528089926,597.56197752809
TLJ,South East,60,Programming and broadcasting activities,2018,189,32.4468085106383,61.32446808510638,68.8040425531915,309.1959574468085
TLJ,South East,60,Programming and broadcasting activities,2019,195,43.258426966292134,84.35393258426966,29.66629213483148,360.33370786516855
TLJ,South East,60,Programming and broadcasting activities,2020,275,37.765957446808514,103.8563829787234,71.44148936170214,478.5585106382979
TLJ,South East,60,Programming and broadcasting activities,2021,356,36.52439024390244,130.0268292682927,101.14741463414634,610.8525853658537
TLJ,South East,60,Programming and broadcasting activities,2022,374,30.422503661299764,113.78016369326113,150.9908791612082,597.0091208387918
TLJ,South East,60,Programming and broadcasting activities,2023,284,31.702348047400513,90.03466845461746,107.5320498289498,460.46795017105023
TLJ,South East,61,Telecommunications,2012,6594,3.5410044500953592,233.49383343928798,6136.3520864589955,7051.6479135410045
TLJ,South East,61,Telecommunications,2013,6790,3.5379482902418684,240.22668890742287,6319.155689741451,7260.844310258549
TLJ,South East,61,Telecommunications,2014,7035,3.760043578918699,264.51906577693046,6516.542631077216,7553.457368922784
TLJ,South East,61,Telecommunications,2015,7192,3.7893411665967256,272.5294167016365,6657.842343264792,7726.157656735208
TLJ,South East,61,Telecommunications,2016,7363,2.3485784919653896,172.92583436341164,7024.065364647713,7701.934635352287
TLJ,South East,61,Telecommunications,2017,6806,2.60169085978625,177.07107991705215,6458.940683362578,7153.059316637422
TLJ,South East,61,Telecommunications,2018,7344,2.469118273463013,181.33204600312368,6988.589189833878,7699.410810166122
TLJ,South East,61,Telecommunications,2019,7599,3.692327464336204,280.5799640149081,7049.06327053078,8148.93672946922
TLJ,South East,61,Telecommunications,2020,8498,1.8604651162790695,158.10232558139532,8188.1194418604655,8807.880558139535
TLJ,South East,61,Telecommunications,2021,7960,1.7426669953167366,138.71629282721224,7688.116066058664,8231.883933941335
TLJ,South East,61,Telecommunications,2022,6896,3.3906732078359036,233.82082441236392,6437.711184151767,7354.288815848233
TLJ,South East,61,Telecommunications,2023,7320,2.3220992077102403,169.9776620043896,6986.8437824713965,7653.1562175286035
TLJ,South East,62,Computer programming and consultancy,2012,10512,2.816746524232189,296.09639462728774,9931.651066530516,11092.348933469484
TLJ,South East,62,Computer programming and consultancy,2013,10388,4.0821938736536545,424.0582995951416,9556.845732793523,11219.154267206477
TLJ,South East,62,Computer programming and consultancy,2014,10419,3.874198717948718,403.6527644230769,9627.840581730768,11210.159418269232
TLJ,South East,62,Computer programming and consultancy,2015,10729,4.683938557372408,502.5397678204856,9744.022055071848,11713.977944928152
TLJ,South East,62,Computer programming and consultancy,2016,11320,3.8390723822909343,434.58299367533374,10468.217332396345,12171.782667603655
TLJ,South East,62,Computer programming and consultancy,2017,11938,5.092592592592593,607.9537037037037,10746.410740740741,13129.589259259259
TLJ,South East,62,Computer programming and consultancy,2018,12261,5.011679370543398,614.4820076223259,11056.615265060242,13465.384734939758
TLJ,South East,62,Computer programming and consultancy,2019,13683,9.85678353267286,1348.7036907756276,11039.54076607977,16326.45923392023
TLJ,South East,62,Computer programming and consultancy,2020,13947,6.213143292351213,866.5470949842237,12248.567693830923,15645.432306169077
TLJ,South East,62,Computer programming and consultancy,2021,14002,6.507223853105392,911.1414839118171,12216.162691532838,15787.837308467162
TLJ,South East,62,Computer programming and consultancy,2022,14943,4.9792158705071206,744.044227529879,13484.673314041436,16401.326685958564
TLJ,South East,62,Computer programming and consultancy,2023,15392,5.606497867253272,862.9521517276236,13700.613782613858,17083.38621738614
TLJ,South East,63,Information service activities,2012,1098,4.8805460750853245,53.58839590443686,992.9667440273038,1203.0332559726962
TLJ,South East,63,Information service activities,2013,1219,11.460843373493974,139.70768072289155,945.1729457831325,1492.8270542168675
TLJ,South East,63,Information service activities,2014,1174,8.260405549626467,96.97716115261473,983.9247641408751,1364.0752358591249
TLJ,South East,63,Information service activities,2015,1141,8.065083553210203,92.0226033421284,960.6356974494283,1321.3643025505717
TLJ,South East,63,Information service activities,2016,1140,6.394316163410302,72.89520426287744,997.1253996447603,1282.8746003552399
TLJ,South East,63,Information service activities,2017,969,8.513650151668353,82.49726996966635,807.3053508594539,1130.694649140546
TLJ,South East,63,Information service activities,2018,1060,16.173044925124795,171.43427620632283,723.9888186356072,1396.0111813643928
TLJ,South East,63,Information service activities,2019,1034,18.929460580912863,195.73062240663901,650.3679800829875,1417.6320199170125
TLJ,South East,63,Information service activities,2020,1024,10.51367025683513,107.65998342999174,812.9864324772162,1235.013567522784
TLJ,South East,63,Information service activities,2021,926,11.8760907504363,109.97260034904014,710.4537033158813,1141.5462966841187
TLJ,South East,63,Information service activities,2022,851,8.708313007756068,74.10774369600415,705.7488223558319,996.2511776441681
TLJ,South East,63,Information service activities,2023,848,8.320990754028974,70.56200159416571,709.6984768754352,986.3015231245648
TLJ,South East,69,Legal and accounting activities,2012,3192,5.551830120145292,177.21441743503772,2844.659741827326,3539.340258172674
TLJ,South East,69,Legal and accounting activities,2013,3361,5.475880052151239,184.04432855280314,3000.273116036506,3721.726883963494
TLJ,South East,69,Legal and accounting activities,2014,3410,7.298643786327151,248.88375311375586,2922.1878438970384,3897.8121561029616
TLJ,South East,69,Legal and accounting activities,2015,3635,11.221463873852672,407.9002118145446,2835.5155848434924,4434.484415156508
TLJ,South East,69,Legal and accounting activities,2016,3844,9.80489009632008,376.89997530254385,3105.276048407014,4582.723951592986
TLJ,South East,69,Legal and accounting activities,2017,4072,10.456761611496022,425.799332820118,3237.433307672569,4906.566692327431
TLJ,South East,69,Legal and accounting activities,2018,4178,9.424959216965744,393.77479608482884,3406.2013996737355,4949.798600326265
TLJ,South East,69,Legal and accounting activities,2019,4140,10.410718757826196,431.0037565740045,3295.232637114951,4984.767362885049
TLJ,South East,69,Legal and accounting activities,2020,4168,9.724476719350704,405.31618966253734,3373.5802682614267,4962.419731738573
TLJ,South East,69,Legal and accounting activities,2021,4769,7.274129572498898,346.90323931247246,4089.069650947554,5448.930349052446
TLJ,South East,69,Legal and accounting activities,2022,5284,8.20891279511983,433.7589520941318,4433.832453895502,6134.167546104498
TLJ,South East,69,Legal and accounting activities,2023,5672,9.3881635962843,532.4966391812455,4628.306587204759,6715.693412795241
TLJ,South East,70,Head offices and management consultancy,2012,3059,9.667664199086468,295.7338478500551,2479.361658213892,3638.638341786108
TLJ,South East,70,Head offices and management consultancy,2013,3579,4.3522863690930915,155.76832914984175,3273.69407486631,3884.30592513369
TLJ,South East,70,Head offices and management consultancy,2014,3828,4.689330543933055,179.50757322175733,3476.1651564853555,4179.8348435146445
TLJ,South East,70,Head offices and management consultancy,2015,3672,5.522342379106304,202.78041216078347,3274.550392164864,4069.449607835136
TLJ,South East,70,Head offices and management consultancy,2016,3529,7.060855067285936,249.17757532452066,3040.6119523639395,4017.3880476360605
TLJ,South East,70,Head offices and management consultancy,2017,3591,8.893467957964146,319.3644343704925,2965.0457086338347,4216.954291366165
TLJ,South East,70,Head offices and management consultancy,2018,3867,10.66975224612034,412.5993193574735,3058.305334059352,4675.694665940648
TLJ,South East,70,Head offices and management consultancy,2019,4393,11.670134554029683,512.669010958524,3388.1687385212927,5397.831261478707
TLJ,South East,70,Head offices and management consultancy,2020,4475,10.835519209998456,484.8894846474309,3524.6166100910355,5425.383389908964
TLJ,South East,70,Head offices and management consultancy,2021,5067,20.808128175068383,1054.347854630715,3000.478204923799,7133.521795076202
TLJ,South East,70,Head offices and management consultancy,2022,4988,7.494002084971468,373.8008239983768,4255.350384963182,5720.649615036818
TLJ,South East,70,Head offices and management consultancy,2023,5437,11.904589632799665,647.2525383353177,4168.385024862777,6705.614975137223
TLJ,South East,71,Architectural and engineering activities,2012,3228,3.8587311968606923,124.55984303466315,2983.86270765206,3472.13729234794
TLJ,South East,71,Architectural and engineering activities,2013,3605,4.926359516616314,177.5952605740181,3256.9132892749244,3953.0867107250756
TLJ,South East,71,Architectural and engineering activities,2014,3797,6.800413294299982,258.21169278457035,3290.905082142242,4303.0949178577575
TLJ,South East,71,Architectural and engineering activities,2015,4078,6.72730199613651,274.3393754024469,3540.2948242112043,4615.705175788796
TLJ,South East,71,Architectural and engineering activities,2016,3991,10.217702208803432,407.78849515334497,3191.734549499444,4790.265450500556
TLJ,South East,71,Architectural and engineering activities,2017,3885,8.257107540173052,320.7886279357231,3256.254289245983,4513.745710754018
TLJ,South East,71,Architectural and engineering activities,2018,3748,5.54337613529596,207.76573755089257,3340.7791544002507,4155.22084559975
TLJ,South East,71,Architectural and engineering activities,2019,3921,7.214631996474218,282.8857205817541,3366.543987659762,4475.456012340238
TLJ,South East,71,Architectural and engineering activities,2020,3995,10.149492017416543,405.4722060957909,3200.27447605225,4789.72552394775
TLJ,South East,71,Architectural and engineering activities,2021,3951,10.22605301675069,404.0313546918198,3159.0985448040333,4742.901455195966
TLJ,South East,71,Architectural and engineering activities,2022,4417,7.232582069647696,319.4631500163387,3790.852225967976,5043.147774032024
TLJ,South East,71,Architectural and engineering activities,2023,4667,7.568001718057311,353.19864018173473,3974.7306652438,5359.2693347562
TLJ,South East,72,Scientific research and development,2012,4348,18.33457249070632,797.1872118959109,2785.513064684015,5910.486935315985
TLJ,South East,72,Scientific research and development,2013,3912,15.628183361629882,611.374533106961,2713.7059151103563,5110.294084889643
TLJ,South East,72,Scientific research and development,2014,4503,16.087182148417227,724.4058121432278,3083.1646081992735,5922.835391800727
TLJ,South East,72,Scientific research and development,2015,5007,17.035337310692977,852.9593391463974,3335.1996952730615,6678.8003047269385
TLJ,South East,72,Scientific research and development,2016,4762,10.307048150732728,490.8216329378925,3799.9895994417307,5724.010400558269
TLJ,South East,72,Scientific research and development,2017,4681,6.606523247744621,309.2513532269257,4074.8673476752256,5287.132652324774
TLJ,South East,72,Scientific research and development,2018,5463,49.365918097754296,2696.8601056803172,177.15419286657834,10748.84580713342
TLJ,South East,72,Scientific research and development,2019,5836,26.540483701366988,1548.9026288117775,2800.150847528916,8871.849152471084
TLJ,South East,72,Scientific research and development,2020,7195,12.0307570977918,865.6129731861201,5498.398572555205,8891.601427444795
TLJ,South East,72,Scientific research and development,2021,7041,9.087749782797566,639.8684622067766,5786.857814074718,8295.142185925282
TLJ,South East,72,Scientific research and development,2022,7758,7.1697415032688925,556.2285458236006,6667.7920501857425,8848.207949814258
TLJ,South East,72,Scientific research and development,2023,8265,11.26969666908492,931.4404296998687,6439.376757788257,10090.623242211743
TLJ,South East,73,Advertising and market research,2012,1955,17.283406754772393,337.8906020558003,1292.7344199706315,2617.2655800293687
TLJ,South East,73,Advertising and market research,2013,1973,12.664117272147864,249.86303377947738,1483.2684537922244,2462.731546207776
TLJ,South East,73,Advertising and market research,2014,1850,15.118718939812261,279.69630038652684,1301.7952512424074,2398.204748757593
TLJ,South East,73,Advertising and market research,2015,2076,11.922141119221411,247.5036496350365,1590.8928467153285,2561.1071532846718
TLJ,South East,73,Advertising and market research,2016,1817,11.782553729456385,214.08900126422253,1397.385557522124,2236.6144424778763
TLJ,South East,73,Advertising and market research,2017,1967,9.056818181818183,178.14761363636367,1617.8306772727271,2316.1693227272726
TLJ,South East,73,Advertising and market research,2018,2159,11.90329218106996,256.9920781893004,1655.2955267489713,2662.704473251029
TLJ,South East,73,Advertising and market research,2019,2149,13.185437997724687,283.35506257110353,1593.624077360637,2704.375922639363
TLJ,South East,73,Advertising and market research,2020,2482,12.934226073257188,321.0274911382434,1852.786117369043,3111.213882630957
TLJ,South East,73,Advertising and market research,2021,2132,20.688282138794083,441.0741751990899,1267.4946166097839,2996.505383390216
TLJ,South East,73,Advertising and market research,2022,2346,19.11812370124514,448.5111820312109,1466.9180832188267,3225.0819167811733
TLJ,South East,73,Advertising and market research,2023,2164,24.985486114065573,540.685919508379,1104.255597763577,3223.744402236423
TLJ,South East,74,"Other professional, scientific and technical activities",2012,1056,12.826855123674912,135.45159010600707,790.5148833922261,1321.4851166077738
TLJ,South East,74,"Other professional, scientific and technical activities",2013,1251,9.60981749528005,120.21881686595343,1015.3711189427313,1486.6288810572687
TLJ,South East,74,"Other professional, scientific and technical activities",2014,1392,18.49898580121704,257.50588235294117,887.2884705882353,1896.7115294117648
TLJ,South East,74,"Other professional, scientific and technical activities",2015,1435,18.35820895522388,263.44029850746267,918.6570149253731,1951.342985074627
TLJ,South East,74,"Other professional, scientific and technical activities",2016,1722,15.497702909647776,266.8704441041347,1198.933929555896,2245.0660704441043
TLJ,South East,74,"Other professional, scientific and technical activities",2017,1558,13.350402340892463,207.99926847110459,1150.3214337966351,1965.6785662033649
TLJ,South East,74,"Other professional, scientific and technical activities",2018,1524,12.30847285641806,187.58112633181122,1156.34099238965,1891.65900761035
TLJ,South East,74,"Other professional, scientific and technical activities",2019,1620,23.199268738574037,375.8281535648994,883.3768190127971,2356.623180987203
TLJ,South East,74,"Other professional, scientific and technical activities",2020,1806,16.50460593654043,298.0731832139201,1221.7765609007165,2390.2234390992835
TLJ,South East,74,"Other professional, scientific and technical activities",2021,1950,16.040506329113924,312.78987341772154,1336.9318481012658,2563.068151898734
TLJ,South East,74,"Other professional, scientific and technical activities",2022,2067,16.415685949775177,339.31222858185293,1401.9480319795682,2732.0519680204316
TLJ,South East,74,"Other professional, scientific and technical activities",2023,2405,12.219542542108464,293.8799981377085,1828.9952036500913,2981.0047963499087
TLJ,South East,75,Veterinary activities,2012,454,15.76923076923077,71.59230769230768,313.67907692307693,594.320923076923
TLJ,South East,75,Veterinary activities,2013,501,19.846625766871167,99.43159509202455,306.1140736196319,695.8859263803681
TLJ,South East,75,Veterinary activities,2014,462,24.902597402597404,115.05000000000001,236.50199999999998,687.498
TLJ,South East,75,Veterinary activities,2015,490,21.53179190751445,105.5057803468208,283.20867052023124,696.7913294797688
TLJ,South East,75,Veterinary activities,2016,540,12.545931758530182,67.74803149606298,407.21385826771655,672.7861417322835
TLJ,South East,75,Veterinary activities,2017,617,9.97624703087886,61.55344418052257,496.35524940617574,737.6447505938243
TLJ,South East,75,Veterinary activities,2018,744,9.168141592920351,68.2109734513274,610.3064920353983,877.6935079646017
TLJ,South East,75,Veterinary activities,2019,687,10.021186440677964,68.84555084745762,552.0627203389831,821.9372796610169
TLJ,South East,75,Veterinary activities,2020,870,8.135048231511256,70.77491961414793,731.28115755627,1008.71884244373
TLJ,South East,75,Veterinary activities,2021,979,9.412673879443584,92.15007727975268,798.3858485316848,1159.6141514683152
TLJ,South East,75,Veterinary activities,2022,999,8.54734714241767,85.38799795275253,831.6395240126051,1166.360475987395
TLJ,South East,75,Veterinary activities,2023,1043,9.28031715207916,96.79370789618564,853.2843325234762,1232.7156674765238
TLJ,South East,77,Rental and leasing activities,2012,1999,6.937004903809883,138.67072802715956,1727.2053730667672,2270.794626933233
TLJ,South East,77,Rental and leasing activities,2013,2253,4.801943198804185,108.1877802690583,2040.9519506726458,2465.0480493273544
TLJ,South East,77,Rental and leasing activities,2014,2496,6.352902591013447,158.56844867169565,2185.2058406034766,2806.7941593965234
TLJ,South East,77,Rental and leasing activities,2015,2985,9.803204947989878,292.6256676974979,2411.453691312904,3558.546308687096
TLJ,South East,77,Rental and leasing activities,2016,3026,4.633431085043989,140.2076246334311,2751.193055718475,3300.806944281525
TLJ,South East,77,Rental and leasing activities,2017,3386,6.474743150684932,219.2348030821918,2956.299785958904,3815.700214041096
TLJ,South East,77,Rental and leasing activities,2018,3721,3.931322914373762,146.28452564384767,3434.2823297380587,4007.7176702619413
TLJ,South East,77,Rental and leasing activities,2019,3880,6.102161933022467,236.76388300127172,3415.9427893175075,4344.057210682493
TLJ,South East,77,Rental and leasing activities,2020,3881,20.730163881226673,804.5376602304073,2304.1061859484016,5457.893814051598
TLJ,South East,77,Rental and leasing activities,2021,4312,6.283709712782285,270.9535628151721,3780.9310168822626,4843.068983117737
TLJ,South East,77,Rental and leasing activities,2022,4453,4.6007276169131615,204.87040078114308,4051.4540144689595,4854.54598553104
TLJ,South East,77,Rental and leasing activities,2023,5122,4.619990612789426,236.6359191870744,4658.1935983933345,5585.8064016066655
TLJ,South East,78,Employment activities,2012,2954,8.45530514054191,249.769713851608,2464.4513608508482,3443.5486391491518
TLJ,South East,78,Employment activities,2013,3162,8.892105263157895,281.1683684210526,2610.909997894737,3713.090002105263
TLJ,South East,78,Employment activities,2014,3428,9.903903903903904,339.50582582582587,2762.5685813813816,4093.4314186186184
TLJ,South East,78,Employment activities,2015,3607,9.717682020802377,350.5167904903417,2919.9870906389306,4294.012909361069
TLJ,South East,78,Employment activities,2016,3664,13.26581749843391,486.0595531426185,2711.323275840468,4616.676724159533
TLJ,South East,78,Employment activities,2017,3763,11.475376475376477,431.8184167684168,2916.635903133903,4609.364096866097
TLJ,South East,78,Employment activities,2018,3853,8.557752341311135,329.730197710718,3206.728812486993,4499.271187513007
TLJ,South East,78,Employment activities,2019,4027,11.284298780487806,454.41871189024397,3136.339324695122,4917.660675304878
TLJ,South East,78,Employment activities,2020,3397,9.452018877818563,321.0850812794966,2767.6732406921865,4026.3267593078135
TLJ,South East,78,Employment activities,2021,3929,16.454360303647473,646.4918163303092,2661.876039992594,5196.123960007406
TLJ,South East,78,Employment activities,2022,3620,10.33279408233468,374.0471457805154,2886.86759427019,4353.13240572981
TLJ,South East,78,Employment activities,2023,3705,13.38140762876198,495.7811526456313,2733.2689408145625,4676.7310591854375
TLJ,South East,79,Travel agency and tour operator activities,2012,1147,16.554973821989527,189.88554973821988,774.8243225130891,1519.175677486911
TLJ,South East,79,Travel agency and tour operator activities,2013,1131,25.551301684532923,288.98522205206734,564.588964777948,1697.4110352220519
TLJ,South East,79,Travel agency and tour operator activities,2014,1367,7.815315315315314,106.83536036036035,1157.6026936936937,1576.3973063063063
TLJ,South East,79,Travel agency and tour operator activities,2015,1550,12.515262515262515,193.98656898656898,1169.7863247863247,1930.2136752136753
TLJ,South East,79,Travel agency and tour operator activities,2016,1805,4.792899408284024,86.51183431952663,1635.4368047337277,1974.5631952662723
TLJ,South East,79,Travel agency and tour operator activities,2017,1846,9.105691056910567,168.09105691056908,1516.5415284552846,2175.4584715447154
TLJ,South East,79,Travel agency and tour operator activities,2018,1945,7.690557451649602,149.58134243458474,1651.820568828214,2238.179431171786
TLJ,South East,79,Travel agency and tour operator activities,2019,2216,7.950738916256157,176.18837438423643,1870.6707862068965,2561.3292137931035
TLJ,South East,79,Travel agency and tour operator activities,2020,853,-23.79310344827586,-202.9551724137931,1250.7921379310344,455.20786206896554
